,polarity,id,date,query,user,tweet
236250,negative,1979947567,Sun May 31 05:07:50 PDT 2009,NO_QUERY,ChantiParnell,has just cut her tounge and nows its bleeding  ewww
266385,negative,1988981045,Sun May 31 23:58:10 PDT 2009,NO_QUERY,marnymateyuri,just 14 seconds teaser from New Moon.  http://tinyurl.com/mq8uj3
1482942,positive,2067374531,Sun Jun 07 12:13:55 PDT 2009,NO_QUERY,jesssicababesss,@jasminelaurenxo no you wontttt !  theyree too cute
1579015,positive,2189887759,Tue Jun 16 01:10:29 PDT 2009,NO_QUERY,Kyanos,@themeekshall eheheh! Damn you got it straight away!  But I got here fast! was lucky on the traffic lights! ;)
1549543,positive,2183476790,Mon Jun 15 14:33:30 PDT 2009,NO_QUERY,Cuttersftbll,"@JonathanRKnight hey hun, 4 Jongirls at Madison and Vine, come join us for dinner!!! "
549758,negative,2202730248,Tue Jun 16 22:18:34 PDT 2009,NO_QUERY,_shanika_,@yaboiaj aye! gimme the linkkkkkkkk. 
141283,negative,1881230340,Fri May 22 04:01:47 PDT 2009,NO_QUERY,noyor2,had the most awful dream ever. I've been having bad dreams all this week. BAD 
1156245,positive,1979080583,Sun May 31 01:33:34 PDT 2009,NO_QUERY,briiiiipolden,"All in all: good party. Lots of laughs. Made new friends. Sobered up and good to go. Goodnight, all "
1185394,positive,1982769710,Sun May 31 11:52:01 PDT 2009,NO_QUERY,jadeylou09,@Elizalula hey added you off netmums.hope u dont mind 
795695,negative,2327458340,Thu Jun 25 08:22:22 PDT 2009,NO_QUERY,CockyStrut81,@Wgray07 who is ignoring u? 
1279585,positive,2001548304,Tue Jun 02 01:15:03 PDT 2009,NO_QUERY,peacockbargrill,http://twitpic.com/5edrc - Mozzarella Sticks at The Peacock. The kitchen is open until 2am every night... stop drooling and come n get it 
257141,negative,1984894723,Sun May 31 16:01:15 PDT 2009,NO_QUERY,BrunetteExotica,Jus landed in the hometown!!! Bout to get home crawl and bed and die!! Omg I hate being sick  http://myloc.me/2dWd
767024,negative,2300247148,Tue Jun 23 13:54:46 PDT 2009,NO_QUERY,Milan_Da_Diva,@whitty876 I kNoW uR nOt cAllinG mE a StRanGeR! wHeRe Da hEll hAvE u BeEn? lOl I miSs ParTyinG w/ U GuyS! yU dAsH mi WeH! 
1274593,positive,2000985377,Mon Jun 01 23:30:36 PDT 2009,NO_QUERY,NGowers,"Morning, a shopping day I think. "
1482283,positive,2067235981,Sun Jun 07 11:59:36 PDT 2009,NO_QUERY,dTroit,Collage of BEST (http://www.best.eu.org/) motivational letters  making plan B a more pleasurable one!
432052,negative,2064669786,Sun Jun 07 06:52:53 PDT 2009,NO_QUERY,Vonetal,Just put the in-laws on the plane  Kids did well with their cousins and now have a lot of sleep to catch up on.
396564,negative,2056401759,Sat Jun 06 11:04:42 PDT 2009,NO_QUERY,caliqueen26,Im bored at home and its raining and i really hate rain 
1355007,positive,2047368129,Fri Jun 05 13:32:55 PDT 2009,NO_QUERY,lexi2010,"@mileycyrus 'The Climb' finally a song i can appreciate. which is a big step for me,...for you. KUDOS! "
880740,positive,1685692875,Sun May 03 01:35:39 PDT 2009,NO_QUERY,joshtastic1,@Hyper8 good ehyy 
855732,positive,1573631868,Tue Apr 21 02:05:40 PDT 2009,NO_QUERY,xbetween,"(via @mundens) @ferrouswheel #Kidneythieves : sounds ike a cross between Manson, NiN, &amp; Garbage!  http://twitter.com/mundens/statuses/ ..."
1408378,positive,2055682550,Sat Jun 06 09:45:54 PDT 2009,NO_QUERY,Courtlove98,@KBXX979TheBox  i want the tix 
1231216,positive,1991719062,Mon Jun 01 07:32:35 PDT 2009,NO_QUERY,TristyWisty,Is ready to go home now... pity still half an hour to go... @Therapeutic_C hey Chick 
240153,negative,1980774031,Sun May 31 07:38:21 PDT 2009,NO_QUERY,Nathan133,@WayneNameyo1 10am my time June 16th I think I might be at school. 
1115829,positive,1973037720,Sat May 30 10:21:32 PDT 2009,NO_QUERY,jaskooner_s,Lots of talent at the gym 2day! 
575150,negative,2210912841,Wed Jun 17 12:11:01 PDT 2009,NO_QUERY,ohbytheway,"Vivi's falaffel lunch, success. Mid-day ride on 85, success. Office with windows to soak I'm the California sun, fail.  #klr650"
91097,negative,1759340688,Sun May 10 19:00:09 PDT 2009,NO_QUERY,maravon,my gf is too busy to hang with me  waa waa
1039125,positive,1956771032,Thu May 28 22:38:54 PDT 2009,NO_QUERY,MzTasty,I'm not doing anymore FF until tomorrow if im on my laptop 
711179,negative,2258143579,Sat Jun 20 15:27:17 PDT 2009,NO_QUERY,emazing040,&lt;3&lt;3&lt;3 Just got done cleaning! YAY! But now ive got to Babysit     &lt;3&lt;3&lt;3
1510780,positive,2174999951,Sun Jun 14 23:50:05 PDT 2009,NO_QUERY,HectorJesus,ahhhhh!!  ..i'm so fucking excited to see @officialkathyg in SD!!!  - all i need to do is buy the tickets and see who else is going!! ;)
495660,negative,2185308365,Mon Jun 15 17:11:19 PDT 2009,NO_QUERY,Biscuit3mil,@HayleyAudriena hey what's up how comes I'm never gettin love from u huh? I see a lot of other people gettin it  lol
585457,negative,2215636886,Wed Jun 17 18:24:33 PDT 2009,NO_QUERY,mgsphotography,"@sleepypasture that looks awesome, I will def spread the news...i wish i had a cool bike   i wanted one but hubs made me get a dorky one"
1599180,positive,2193371764,Tue Jun 16 08:22:03 PDT 2009,NO_QUERY,moonbaby1619,putting together my kitchen bookshelves my mom bought me yesterday!  my house is slowly getting storage. even bigger 
1176356,positive,1981247731,Sun May 31 08:44:59 PDT 2009,NO_QUERY,sedentarymonkey,@kosheracademic - have funs! 
951465,positive,1824245999,Sun May 17 00:35:19 PDT 2009,NO_QUERY,heartsFF5,@alyluvsjb ok i will.  lu2
1144409,positive,1977610672,Sat May 30 21:19:23 PDT 2009,NO_QUERY,Sarandipityy,"Even though it's not my fault, I'm just gonna claim the blame and let it pass "
1573392,positive,2189081882,Mon Jun 15 23:12:01 PDT 2009,NO_QUERY,heartlessatbest,"I am SUPER happy for my best friend, @favouritechords right now!!! "
131915,negative,1835635979,Mon May 18 06:25:55 PDT 2009,NO_QUERY,Mbyers09,work then spinning... Is it time to go back to UD yet?!?! 
1158368,positive,1979261239,Sun May 31 02:17:30 PDT 2009,NO_QUERY,KatieNicole0203,"I'm Off now, homework i should have done aaaages ago,     bye twitter. "
1140698,positive,1977079190,Sat May 30 20:02:57 PDT 2009,NO_QUERY,xxCalynxx,"good day.  austin is comming back tomorrow, to swim "
682794,negative,2250104239,Fri Jun 19 23:42:48 PDT 2009,NO_QUERY,jamisloan,@jmbisbee bad=understatement.  I think i'm going to have to move back in with my parents for awhile.  bad=totally awful
8718,negative,1548318514,Fri Apr 17 20:37:34 PDT 2009,NO_QUERY,KimariKaye,Begining my ten page paper for media law this weekend after work  blah! getting advertising quotes for the Paseo Art Festival t-shirts
1081177,positive,1968417324,Fri May 29 21:23:42 PDT 2009,NO_QUERY,LittleDumpwring,@MeghanGlossy casual/dressy! 
612383,negative,2224946416,Thu Jun 18 10:07:27 PDT 2009,NO_QUERY,ilovejbtoo,"@ddlovato Dude, i just found out that there are vip tix for ur shows but i cant get them cos i already got tix  life sucks."
730789,negative,2263664178,Sun Jun 21 01:27:03 PDT 2009,NO_QUERY,iSpunk,I don't think I'm gonna get my hair did today my appt is at 1 &amp; bb and husb are still snoring away  it's 1230p here...
220159,negative,1976569650,Sat May 30 18:28:14 PDT 2009,NO_QUERY,Broken94,hmmm.....am i crazy or stupid for moving? 
160790,negative,1957147399,Thu May 28 23:39:05 PDT 2009,NO_QUERY,shermaineee,how to have a glowing face? my complexion is always so pale 
575459,negative,2211045862,Wed Jun 17 12:21:42 PDT 2009,NO_QUERY,herrdoktorc,@dmchapman mine's now at the bit where itunes can't connect to the itunes server for post-install stuff 
276459,negative,1991040074,Mon Jun 01 06:16:56 PDT 2009,NO_QUERY,paingel5jpg,"Wow, June already? Only two months left in Buffalo "
1326202,positive,2015232313,Wed Jun 03 04:05:22 PDT 2009,NO_QUERY,theinfamoushobo,@monikaaabitch LOL...are you sure your over him? jksjks i know you are. and i really dont think it's cute...but i cant help it 
189262,negative,1969088530,Fri May 29 23:00:09 PDT 2009,NO_QUERY,dipali17,Morning all. I hate summer cause of power cuts. 
799195,negative,2328885698,Thu Jun 25 10:06:04 PDT 2009,NO_QUERY,WorkAtHomeSpace,@Ravish30 Sorry to hear about your bad alllergic reaction.  I hope they will figure out what caused it.
422637,negative,2062692718,Sun Jun 07 00:00:14 PDT 2009,NO_QUERY,hannahsanangel,laying in bed. Had about 2 hours sleep  i'm jiggered
1037283,positive,1956496138,Thu May 28 22:00:22 PDT 2009,NO_QUERY,kiiimberry,the mind can be an awful thing. all i needed was some love and reassurance... and i'm so glad i got it 
354809,negative,2039825865,Thu Jun 04 22:54:22 PDT 2009,NO_QUERY,Wendywitwoo,I think I might have to hide my phone when I've had a drink! I sent a text to my son that wasn't meant for him! 
1064378,positive,1964671125,Fri May 29 14:36:43 PDT 2009,NO_QUERY,EhMahLee,"@cosmicblaze And so far I like it! It's taking a while to progress, but since I'm babysitting a sick kid, I don't have much else to do "
591861,negative,2217784842,Wed Jun 17 21:22:47 PDT 2009,NO_QUERY,abhinavprasad,arrived in bangalore...ennjoying the weather out here...still missing home 
696002,negative,2253405214,Sat Jun 20 08:06:54 PDT 2009,NO_QUERY,isilwath,@SookieBonTemps you've never been concerned with other people's opinions before. 
658475,negative,2241539043,Fri Jun 19 11:04:26 PDT 2009,NO_QUERY,iambrimful,@AngelaAtHP Thanks for the #followfriday!  C6380 arrived today. Will have to wait until Monday to set it up though 
1375560,positive,2051610513,Fri Jun 05 22:24:11 PDT 2009,NO_QUERY,audi_daudi,UP was so good  well I'm going to bed now night!
1469581,positive,2064910862,Sun Jun 07 07:27:54 PDT 2009,NO_QUERY,eoinsmith,Tickets for the Rockness bus purchased 
77931,negative,1751099144,Sat May 09 18:39:43 PDT 2009,NO_QUERY,andkasey,"I didn't get to sit with Brandon riding to or from Arlington, when THOSE people got to sit together, and still are. "
683949,negative,2250410540,Sat Jun 20 00:27:37 PDT 2009,NO_QUERY,FrencyLovesYou,Selena and Elane!!!! miss you so much 
661613,negative,2243246360,Fri Jun 19 13:12:24 PDT 2009,NO_QUERY,kronos2611,finished halo wars 
444074,negative,2067735272,Sun Jun 07 12:52:04 PDT 2009,NO_QUERY,OMGPENGUIN,Missing my boyfriend. 
641860,negative,2235343382,Fri Jun 19 00:59:38 PDT 2009,NO_QUERY,John_S_Adams,He was a wonderful dog that I will always miss 
127923,negative,1834818340,Mon May 18 04:18:05 PDT 2009,NO_QUERY,alllyy_,really tired  downloading videos for my ipod.
849611,positive,1565164322,Mon Apr 20 06:04:14 PDT 2009,NO_QUERY,lovepineapple,Elemis Lime &amp; Ginger salt glow...Oooo...Silky 
865693,positive,1677504140,Sat May 02 02:25:58 PDT 2009,NO_QUERY,nevbetts,@danielskowalski thanks  I think I wrote something for everyone
1525736,positive,2176913892,Mon Jun 15 05:02:43 PDT 2009,NO_QUERY,scarletflutter,@KitschenSink love it  ... your site I mean!
1025289,positive,1883453265,Fri May 22 08:34:33 PDT 2009,NO_QUERY,abcdefglynis,"@alexcheahtz Sure, why not?  Just add me!"
383101,negative,2053129967,Sat Jun 06 03:23:28 PDT 2009,NO_QUERY,supergiannio,"@TheWho182 Please never EVER use 'stoaked' in a sentence again.  The extent of Americanisation is scary, go have some tea. :-P"
351891,negative,2018936639,Wed Jun 03 10:44:39 PDT 2009,NO_QUERY,TwilightofDoom,@blackmetalkitty Book club?  details!
1563777,positive,2187139196,Mon Jun 15 19:50:48 PDT 2009,NO_QUERY,davidplexco,"@Ozark_sky just saw note - actually not meaning to rub it in, actually thought you guys had good chance. Always next year! "
221953,negative,1976929141,Sat May 30 19:36:03 PDT 2009,NO_QUERY,zaibatsu,@BADST_8139 He never calls me back anymore 
566190,negative,2206761564,Wed Jun 17 07:01:07 PDT 2009,NO_QUERY,cavedinmuser,"Is really at a loss without her Whiskers. I keep expecting him to run through  Gutted, absolutely gutted."
453166,negative,2070239459,Sun Jun 07 17:20:27 PDT 2009,NO_QUERY,diannasolano,@cruirco I was just in a good mood and i was trying to be silly. Sorry about that 
1456670,positive,2063515165,Sun Jun 07 02:58:33 PDT 2009,NO_QUERY,xXx_tyn_xXx,"NOTHiNG.!!  ,,â¥"
47383,negative,1677620869,Sat May 02 03:04:37 PDT 2009,NO_QUERY,ThatJamieChick,I can't sleep (even after taking nyquil)...and now i have hiccups 
814081,positive,1550708527,Sat Apr 18 07:01:02 PDT 2009,NO_QUERY,NancyLoo,@jimgattone tysm!  enjoy the weekend.  
1433214,positive,2060402702,Sat Jun 06 18:50:24 PDT 2009,NO_QUERY,thornley,Have no worries. The Penguins are about to have a third period like no other. 
395464,negative,2056054063,Sat Jun 06 10:26:31 PDT 2009,NO_QUERY,bennystrange,Woke up with a lot of shoulder pain. 10 more days 'til I see the doctor. 
1023836,positive,1883093892,Fri May 22 07:59:56 PDT 2009,NO_QUERY,MichelleHalsey,@alternativeoff Your welcome 
722957,negative,2261648782,Sat Jun 20 21:07:19 PDT 2009,NO_QUERY,cassirose3,Had a great day! Very sad its over 
1577120,positive,2189633405,Tue Jun 16 00:30:31 PDT 2009,NO_QUERY,lexlovescoy,my water just broke... it feels like im uncontrolably peeing myself! 
1237371,positive,1993017422,Mon Jun 01 09:41:51 PDT 2009,NO_QUERY,writerlexiryan,@Megan_Hart Watched your video blog for the first time Saturday. What fun! 
1109064,positive,1971827467,Sat May 30 07:59:16 PDT 2009,NO_QUERY,networkingfrnd,The reason's why I use TweetLater...  http://bit.ly/uJD5u
1082144,positive,1968665585,Fri May 29 21:56:05 PDT 2009,NO_QUERY,Kiadra,Just came back from Chi Sushi. Sushi and martini's.......ummmm! Nite twits! 
908110,positive,1696045550,Mon May 04 07:29:56 PDT 2009,NO_QUERY,JGobert,@nickdaigle too short as usual...  but was awesome 
1271478,positive,2000560615,Mon Jun 01 22:23:44 PDT 2009,NO_QUERY,ikarzali,"@DarinPope well, then let's meet up nxt week "
746496,negative,2283028388,Mon Jun 22 12:06:41 PDT 2009,NO_QUERY,dboevers,@aerdin last two times at the AMC Waterfront my popcorn has been stale 
1102383,positive,1970923419,Sat May 30 05:40:24 PDT 2009,NO_QUERY,simmylopez,"@mandeev There`s one tomorrow ? Oh. HAHA. It`s my lola`s birthday. I`m gonna watch the fashion shows on monday, tuesday and wednesday. "
665647,negative,2244969332,Fri Jun 19 15:28:21 PDT 2009,NO_QUERY,Gina_Longoria,kinda bummd cuz @Austin830 doesn't wana watch farris buelers day off. 
401384,negative,2057664613,Sat Jun 06 13:25:46 PDT 2009,NO_QUERY,allisonkirby,Work is lagging  Mall and Veggie Heaven later though so it'll be okay.
1461345,positive,2063926419,Sun Jun 07 04:36:35 PDT 2009,NO_QUERY,nine_L,@thehungrycoder I had here at Nator really cool showers 
57266,negative,1685624350,Sun May 03 01:15:15 PDT 2009,NO_QUERY,dinibeanie,@izzazrin how did you sprain your ankle izz?! ouchies  hope it gets better soon! *hugg*
1199890,positive,1985400162,Sun May 31 17:01:55 PDT 2009,NO_QUERY,beckyvee,"and i can't wait for that to happen... soon, very soon... "
320804,negative,2003513420,Tue Jun 02 06:40:14 PDT 2009,NO_QUERY,kianne_13,"@rockish_pop hilarious.  ur sooo loyal, @dorkus_ would never thank u for that.howz u?"
1504838,positive,2072246165,Sun Jun 07 20:39:45 PDT 2009,NO_QUERY,Sneezy43,Craving pickles....and cheese! Mmm I like cheese 
111870,negative,1825263409,Sun May 17 05:01:55 PDT 2009,NO_QUERY,meganradke,"If you call or text me today, I won't reply - a little water, does a lot of damage... "
1551563,positive,2184093617,Mon Jun 15 15:24:46 PDT 2009,NO_QUERY,RohanM,@hwakelam Happy birthday 
749859,negative,2285296486,Mon Jun 22 14:57:20 PDT 2009,NO_QUERY,NickolusStanger,@eebosah  why would I lie and I have pictures to prove it if you want to see where do you think my relatives like Morma Morfar Lived 
746977,negative,2283351097,Mon Jun 22 12:31:06 PDT 2009,NO_QUERY,littlemissbree,watching In Bruges I HATE IT ITS SO SAD! 
781605,negative,2323455960,Thu Jun 25 00:41:08 PDT 2009,NO_QUERY,niccikk,I miss the amazing boobs I used to have 
1500058,positive,2071050525,Sun Jun 07 18:44:58 PDT 2009,NO_QUERY,knlsmom,I love that Joe is reading a book about CALIFORNIA to Griff in the new vlog on letsgetthis.org   California love 
673411,negative,2247478889,Fri Jun 19 19:09:31 PDT 2009,NO_QUERY,mychellavelli,@dutchischillin hopefully by 12...1 @ the latest 
1444774,positive,2062302010,Sat Jun 06 22:51:18 PDT 2009,NO_QUERY,GuySebastianUSA,@k4nch1 Just getting started Victor 
1318948,positive,2014429157,Wed Jun 03 01:30:04 PDT 2009,NO_QUERY,Royal_C,for me ice cream is best served during rainy days. 
534982,negative,2197752810,Tue Jun 16 15:07:18 PDT 2009,NO_QUERY,kimifan,@stephenfry yes was down for 1 hour for maintenance  All back up &amp; running now thank goodness. Hope all is well x
749630,negative,2285174197,Mon Jun 22 14:48:01 PDT 2009,NO_QUERY,GirlintheRadio,If my dad ends up giving me his MRSA I will be one sad mamma-jamma.  
66618,negative,1691893917,Sun May 03 18:50:15 PDT 2009,NO_QUERY,DarrenH1221,well that is it for this week (except I missed FREE COMIC BOOK DAY)  hopefully my guy did his thing thanks KEV @ #PaperHeroes
227160,negative,1978003673,Sat May 30 22:12:15 PDT 2009,NO_QUERY,Kyle4Music,"@anoela1336 i have a feeling some serious banning is going to happen...i would...idk say sorry or something, i wish this didnt happen "
607071,negative,2222827983,Thu Jun 18 07:29:52 PDT 2009,NO_QUERY,katerinajeng,I don't like this weather 
131451,negative,1835537050,Mon May 18 06:12:56 PDT 2009,NO_QUERY,MsHayleyMcFly,Back From Fife Now !(: Had A Great WeekEnd! Im Getting The Feeling Ppl Dont Like Me Gone Down To 17 Followers  Not Good 
904153,positive,1694770479,Mon May 04 04:03:22 PDT 2009,NO_QUERY,veraa_,sitting on chloes little trike thingo its a girraffe  ill most probobly get yelled at with in the next minute or so! ohhh well
621897,negative,2228987762,Thu Jun 18 15:08:21 PDT 2009,NO_QUERY,Vee_veee,"is suddenly thinking about all the good memories that have passed here in wellington for me, and knows how much i am going to miss it "
